QI5G1C33,101, 0, 1, 0, 0, 0, 1
9OWEXR33,101, 0, 1, 0, 0, 0, 1
SGAAG343,101, 0, 1, 0, 0, 0, 1
7O6GOK53,101, 0, 1, 0, 0, 0, 1
MZL3YV63,101, 0, 1, 0, 0, 0, 1
JP47BV73,101, 0, 1, 0, 0, 0, 1
LK99MX73,101, 0, 1, 0, 0, 0, 1
PALLI483,101, 0, 1, 0, 0, 0, 1
7BQ61683,101, 0, 1, 0, 0, 0, 1
EMFXA5A3,102, 1, 1, 0, 0, 0, 1
DKZQWHA3,101, 0, 1, 0, 0, 0, 1
K56CRLA3,101, 0, 1, 0, 0, 0, 1
G8W2FAB3,101, 0, 1, 0, 0, 0, 1
DQTSC9C3,101, 0, 1, 0, 0, 0, 1
9WBVQ9C3,101, 0, 1, 0, 0, 0, 1
8G14GMC3,101, 0, 1, 0, 0, 0, 1
6GUP84D3,101, 0, 1, 0, 0, 0, 1
VI9KQWD3,101, 0, 1, 0, 0, 0, 1
6V4MPYD3,101, 0, 1, 0, 0, 0, 1
MF7EJHE3,101, 0, 1, 0, 0, 0, 1
VL35PZF3,101, 0, 1, 0, 0, 0, 1
R5XKI1G3,101, 0, 1, 0, 0, 0, 1
LU1WLAG3,101, 0, 1, 0, 0, 0, 1
TAX3J2H3,101, 0, 1, 0, 0, 0, 1
K66EF6H3,101, 0, 1, 0, 0, 0, 1
17O517H3,101, 0, 1, 0, 0, 0, 1
ZEUDKTH3,101, 0, 1, 0, 0, 0, 1
8JP1WBI3,101, 0, 1, 0, 0, 0, 1
E5F4JHI3,101, 0, 1, 0, 0, 0, 1
LBW638J3,101, 0, 1, 0, 0, 0, 1
H7PYQFJ3,101, 0, 1, 0, 0, 0, 1
2L1QENJ3,101, 0, 1, 0, 0, 0, 1
G1N5WRJ3,101, 0, 1, 0, 0, 0, 1
8P9FJUL3,101, 0, 1, 0, 0, 0, 1
DAR7ZXL3,101, 0, 1, 0, 0, 0, 1
CZ9IPHM3,101, 0, 1, 0, 0, 0, 1
8KVHNIM3,102, 0, 1, 0, 0, 0, 2
78F617N3,101, 0, 1, 0, 0, 0, 1
