6YUNKXF2,243,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
71Z1LYDD,244,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
728R66C5,243,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
76F2POR9,249,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
7BG3AVY3,245,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
7C9UJRSC,242,0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1
7CPL4H3G,250,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0
7E32IO3J,250,0,2,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
7GJ19TXF,244,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
7K5SOSUE,252,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
7KHAAHL5,345,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0
7O92OEUD,243,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
7TIAENA5,244,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
7V26EU7F,333,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
81ZPGR9E,255,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0
828RHPHE,268,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
82WAF8JP,277,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8533GK71,274,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
87WTKJ72,251,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
88LBV2SI,246,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
8AZT7XUA,247,1,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
8BN89TGL,254,1,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1
8C1ULVXA,245,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8ESS1ODI,244,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
8F1SO9RM,246,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
8G657AJ3,267,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8IJEXR3M,248,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8K55DSC2,242,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8MBS42A5,244,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8NGIANMB,247,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
8OLMLUF8,247,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
8ONKQMYA,243,1,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
8OQ4127E,252,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
